Elapsed Time (s),m=15,m=16,m=17,m=18,m=20,m=22,m=28,m=32,m=40,m=44
06:11:36.34,2.91e-10,1e-12,4.77e-14,4.16e-14,9.74e-11,4.27e-13,5.39e-14,9.22e-14,2.72e-13,5.82e-14
06:11:43.84,2.91e-10,1.03e-12,4.71e-14,6.39e-14,9.77e-11,4.14e-13,4.72e-14,8.75e-14,2.51e-13,4.48e-14
06:11:51.34,2.91e-10,9.88e-13,4.22e-14,4.5e-14,9.75e-11,4.06e-13,5.51e-14,1.23e-13,2.41e-13,3.29e-14
06:11:58.84,2.92e-10,1.03e-12,5.09e-14,4.84e-14,9.74e-11,4.28e-13,5.29e-14,8.81e-14,2.32e-13,4.18e-14
06:12:06.35,2.91e-10,1.01e-12,7.84e-14,4.31e-14,9.76e-11,4.25e-13,5.23e-14,1.01e-13,2.47e-13,4.45e-14
06:12:13.85,2.91e-10,1.04e-12,7.29e-14,4.03e-14,9.76e-11,4.38e-13,6.87e-14,1.03e-13,2.39e-13,4.78e-14
06:12:21.37,2.91e-10,1.03e-12,4.56e-14,4.92e-14,9.73e-11,3.95e-13,5.62e-14,9.53e-14,2.63e-13,3.5e-14
06:12:28.87,2.92e-10,1.02e-12,5.21e-14,6.23e-14,9.76e-11,4.09e-13,6.56e-14,1.07e-13,2.54e-13,3.59e-14
06:12:36.39,2.91e-10,1.03e-12,4.95e-14,6.09e-14,9.77e-11,3.72e-13,5.28e-14,9.37e-14,2.49e-13,3.59e-14
06:12:43.89,2.91e-10,1.03e-12,4.87e-14,3.94e-14,9.76e-11,3.93e-13,4.24e-14,1.01e-13,2.49e-13,4.09e-14
06:12:51.39,2.91e-10,1.03e-12,6.4e-14,5.02e-14,9.75e-11,4.37e-13,6.08e-14,1.01e-13,2.62e-13,3.48e-14
06:12:58.90,2.91e-10,1e-12,5.52e-14,4.13e-14,9.76e-11,4.05e-13,6.84e-14,1.21e-13,2.53e-13,3.82e-14
06:13:06.42,2.91e-10,1.03e-12,5.6e-14,4.35e-14,9.76e-11,3.98e-13,6.84e-14,1e-13,2.69e-13,6.07e-14
06:13:13.93,2.92e-10,1.03e-12,4.53e-14,5.42e-14,9.75e-11,3.98e-13,7.13e-14,8.42e-14,2.51e-13,4.49e-14
06:13:21.45,2.9e-10,1.03e-12,4.64e-14,4.63e-14,9.75e-11,4.23e-13,5.51e-14,1.09e-13,2.78e-13,3.81e-14
06:13:28.96,2.91e-10,1.01e-12,4.63e-14,4.63e-14,9.76e-11,4.42e-13,5.54e-14,8.91e-14,2.56e-13,5.04e-14
06:13:36.48,2.92e-10,1.01e-12,4.63e-14,5.43e-14,9.76e-11,4.18e-13,5.42e-14,1.25e-13,2.37e-13,3.01e-14
06:13:43.98,2.9e-10,1.01e-12,4.76e-14,4.28e-14,9.76e-11,4.28e-13,3.34e-14,9.07e-14,2.5e-13,3.18e-14
06:13:51.50,2.9e-10,1e-12,4.39e-14,4.34e-14,9.76e-11,4.02e-13,5.42e-14,9.13e-14,2.3e-13,3.7e-14
06:13:59.01,2.91e-10,1.03e-12,4.95e-14,3.92e-14,9.76e-11,3.71e-13,5.87e-14,1.33e-13,2.47e-13,3.97e-14
06:14:06.53,2.91e-10,1.02e-12,5.5e-14,5.39e-14,9.74e-11,4.15e-13,6.22e-14,1.26e-13,2.48e-13,3.93e-14
06:14:14.03,2.9e-10,1.01e-12,4.54e-14,4.3e-14,9.76e-11,4.08e-13,6.01e-14,9.88e-14,2.43e-13,4.45e-14
06:14:21.53,2.92e-10,1e-12,6.55e-14,4.47e-14,9.76e-11,3.67e-13,6.57e-14,9.66e-14,2.15e-13,4.25e-14
06:14:29.04,2.92e-10,1.02e-12,5.16e-14,4.8e-14,9.76e-11,4.27e-13,3.88e-14,7.98e-14,2.84e-13,3.5e-14
06:14:36.54,2.91e-10,1e-12,4.68e-14,5.62e-14,9.76e-11,4.08e-13,6.03e-14,7.95e-14,2.57e-13,4.53e-14
06:14:44.04,2.91e-10,9.83e-13,5.55e-14,6.39e-14,9.75e-11,4.02e-13,5.78e-14,9.7e-14,2.43e-13,6.52e-14
06:14:51.54,2.92e-10,1.01e-12,5.36e-14,4.56e-14,9.75e-11,4.03e-13,4.94e-14,8.12e-14,2.95e-13,6.52e-14
06:14:59.04,2.91e-10,1.02e-12,4.91e-14,6.32e-14,9.77e-11,3.81e-13,5.78e-14,1.26e-13,2.95e-13,3.61e-14
06:15:06.54,2.91e-10,1.01e-12,6.83e-14,4.52e-14,9.76e-11,4.5e-13,5.73e-14,1.26e-13,2.44e-13,3.15e-14
06:15:14.04,2.92e-10,1.04e-12,6.1e-14,4.86e-14,9.75e-11,3.96e-13,5.73e-14,1.16e-13,2.62e-13,3.58e-14
06:15:21.54,2.92e-10,1.01e-12,4.5e-14,5.54e-14,9.75e-11,3.96e-13,4.55e-14,8.23e-14,2.6e-13,4.71e-14
06:15:29.04,2.92e-10,1.04e-12,5.21e-14,5.01e-14,9.75e-11,4.14e-13,6.17e-14,1.04e-13,2.29e-13,4.08e-14
06:15:36.54,2.92e-10,1.03e-12,3.95e-14,5.01e-14,9.76e-11,4.03e-13,5.51e-14,1.17e-13,2.4e-13,3.53e-14
06:15:44.04,2.92e-10,1.01e-12,3.95e-14,5.69e-14,9.75e-11,4.39e-13,6.3e-14,9.61e-14,2.06e-13,3.57e-14
06:15:51.54,2.9e-10,1.01e-12,4.95e-14,4.06e-14,9.76e-11,4.23e-13,6.73e-14,9.71e-14,2.52e-13,3.54e-14
06:15:59.04,2.92e-10,1.03e-12,4.8e-14,5.1e-14,9.77e-11,4.22e-13,6.5e-14,9.23e-14,2.83e-13,4.39e-14
06:16:06.54,2.92e-10,1.01e-12,4.53e-14,5.93e-14,9.74e-11,4.11e-13,6.24e-14,1.1e-13,2.69e-13,4.55e-14
06:16:14.04,2.92e-10,1e-12,6.45e-14,5.24e-14,9.75e-11,4.15e-13,6.01e-14,1.01e-13,2.48e-13,4.32e-14
06:16:21.54,2.91e-10,1.02e-12,4.51e-14,4.85e-14,9.76e-11,4.02e-13,5.61e-14,1.11e-13,2.35e-13,3.27e-14
06:16:29.04,2.92e-10,1.01e-12,5.03e-14,4.5e-14,9.76e-11,4.09e-13,6.18e-14,8.71e-14,2.39e-13,3.57e-14
06:16:36.54,2.92e-10,1e-12,6.17e-14,4.28e-14,9.76e-11,3.82e-13,5.5e-14,9.36e-14,2.21e-13,3e-14
06:16:44.04,2.91e-10,1.01e-12,5.2e-14,5.19e-14,9.76e-11,4.2e-13,6.6e-14,6.98e-14,2.32e-13,4.4e-14
06:16:51.54,2.92e-10,1.01e-12,4.47e-14,4.79e-14,9.76e-11,3.91e-13,3.85e-14,9.78e-14,2.63e-13,4.5e-14
06:16:59.04,2.92e-10,1.02e-12,5.09e-14,4.47e-14,9.75e-11,4.1e-13,7.3e-14,8.03e-14,2.59e-13,4.5e-14
06:17:06.54,2.91e-10,1.02e-12,5.18e-14,5.4e-14,9.76e-11,4.18e-13,6.24e-14,8.89e-14,2.59e-13,4.22e-14
06:17:14.04,2.92e-10,9.92e-13,5.92e-14,4.68e-14,9.76e-11,4.1e-13,4.92e-14,8.89e-14,2.46e-13,2.97e-14
06:17:21.56,2.92e-10,1.01e-12,4.5e-14,5.44e-14,9.75e-11,3.94e-13,4.92e-14,9.79e-14,2.24e-13,3.24e-14
06:17:29.07,2.91e-10,1.02e-12,5.66e-14,5.89e-14,9.77e-11,3.94e-13,4.76e-14,1.02e-13,2.7e-13,3.24e-14
06:17:36.57,2.92e-10,1.03e-12,5.5e-14,5.12e-14,9.77e-11,4.24e-13,8.39e-14,9.39e-14,2.6e-13,5.09e-14
06:17:44.07,2.92e-10,1.02e-12,5.19e-14,5.12e-14,9.76e-11,4.18e-13,5.71e-14,8.78e-14,2.76e-13,2.33e-14
06:17:51.57,2.92e-10,1.02e-12,5.19e-14,4.24e-14,9.75e-11,4.06e-13,6.48e-14,1.01e-13,2.76e-13,4.85e-14
06:17:59.09,2.91e-10,1.02e-12,5.69e-14,6.61e-14,9.77e-11,3.66e-13,4.98e-14,1.14e-13,2.4e-13,3.04e-14
06:18:06.59,2.92e-10,1.02e-12,5.53e-14,5.65e-14,9.77e-11,4.04e-13,4.25e-14,7.15e-14,2.31e-13,3.97e-14
06:18:14.09,2.92e-10,1.01e-12,4.97e-14,4.49e-14,9.75e-11,4.16e-13,5.53e-14,6.77e-14,2.38e-13,3.79e-14
06:18:21.59,2.92e-10,1.04e-12,4.05e-14,4.61e-14,9.77e-11,4.19e-13,5.63e-14,9.39e-14,2.48e-13,3.77e-14
06:18:29.09,2.92e-10,1.03e-12,4.94e-14,5.6e-14,9.76e-11,4.07e-13,4.69e-14,9.12e-14,2.62e-13,5.13e-14
06:18:36.59,2.92e-10,1.01e-12,5.39e-14,5.61e-14,9.76e-11,3.89e-13,6.85e-14,7.33e-14,3.09e-13,3.11e-14
06:18:44.09,2.93e-10,1.03e-12,4.19e-14,6.09e-14,9.75e-11,4.44e-13,5.93e-14,1e-13,2.39e-13,5.52e-14
06:18:51.59,2.91e-10,1.03e-12,4.82e-14,5.35e-14,9.77e-11,4.36e-13,6.05e-14,9.83e-14,2.89e-13,3.84e-14
06:18:59.09,2.92e-10,1.12e-12,5.28e-14,4.03e-14,9.74e-11,4.18e-13,6.59e-14,8.87e-14,2.42e-13,6.02e-14
06:19:06.59,2.92e-10,1.21e-12,5.66e-14,5.66e-14,9.75e-11,3.78e-13,6.46e-14,9.93e-14,2.25e-13,6.02e-14
06:19:14.09,2.91e-10,1.3e-12,5.13e-14,4.95e-14,9.77e-11,4.15e-13,4.48e-14,9.19e-14,2.25e-13,4.5e-14
06:19:21.60,2.92e-10,1.34e-12,6.86e-14,5.33e-14,9.76e-11,3.96e-13,5.55e-14,9.19e-14,2.53e-13,3.99e-14
06:19:29.10,2.92e-10,1.38e-12,6.24e-14,5.18e-14,9.77e-11,4.45e-13,5.55e-14,1.14e-13,2.65e-13,3.17e-14
06:19:36.62,2.91e-10,1.37e-12,4.45e-14,5.86e-14,9.77e-11,4.45e-13,5.4e-14,9.95e-14,3.04e-13,3.24e-14
06:19:44.14,2.92e-10,1.37e-12,5.65e-14,4.78e-14,9.77e-11,4.39e-13,6.64e-14,1.11e-13,2.96e-13,2.97e-14
06:19:51.64,2.93e-10,1.41e-12,5.79e-14,4.78e-14,9.76e-11,4.03e-13,6.81e-14,1.2e-13,3.42e-13,4.46e-14
06:19:59.14,2.91e-10,1.43e-12,4.26e-14,3.89e-14,9.76e-11,3.84e-13,6.56e-14,9.08e-14,3.22e-13,4.92e-14
06:20:06.64,2.92e-10,1.41e-12,4.26e-14,4.28e-14,9.76e-11,3.97e-13,5.97e-14,1.24e-13,3.93e-13,3.75e-14
06:20:14.14,2.92e-10,1.41e-12,5.03e-14,5.46e-14,9.75e-11,3.91e-13,5.5e-14,1.17e-13,3.77e-13,3.7e-14
06:20:21.64,2.92e-10,1.44e-12,4.41e-14,5.73e-14,9.75e-11,4.09e-13,6.63e-14,1.2e-13,3.93e-13,3.9e-14
06:20:29.14,2.92e-10,1.44e-12,6.04e-14,5.5e-14,9.75e-11,4.03e-13,4.97e-14,1.33e-13,3.88e-13,3.18e-14
06:20:36.64,2.92e-10,1.42e-12,6.44e-14,4.42e-14,9.75e-11,3.93e-13,4.71e-14,1.23e-13,3.85e-13,3.54e-14
06:20:44.14,2.92e-10,1.44e-12,5.62e-14,5.66e-14,9.7e-11,4.07e-13,5.93e-14,1.18e-13,3.88e-13,2.61e-14
06:20:51.64,2.92e-10,1.41e-12,4.55e-14,5.25e-14,9.72e-11,4.04e-13,5.6e-14,1.19e-13,3.71e-13,4.82e-14
06:20:59.14,2.92e-10,1.42e-12,5.36e-14,4.65e-14,9.72e-11,4.32e-13,6.17e-14,1.37e-13,4.05e-13,3.83e-14
06:21:06.64,2.93e-10,1.4e-12,4.79e-14,4.4e-14,9.7e-11,4.05e-13,5.5e-14,1.24e-13,4.09e-13,3.2e-14
06:21:14.14,2.92e-10,1.4e-12,4.26e-14,5.08e-14,9.71e-11,4.41e-13,8.44e-14,1.16e-13,3.74e-13,3.2e-14
06:21:21.64,2.92e-10,1.4e-12,4.78e-14,4.18e-14,9.73e-11,4.34e-13,6.44e-14,1.27e-13,3.74e-13,3.25e-14
06:21:29.14,2.92e-10,1.39e-12,4.9e-14,5.97e-14,9.71e-11,4.31e-13,6.24e-14,1.27e-13,4.1e-13,3.94e-14
06:21:36.64,2.92e-10,1.37e-12,6.6e-14,4.74e-14,9.72e-11,3.73e-13,6.24e-14,1.15e-13,3.77e-13,3.55e-14
06:21:44.14,2.92e-10,1.39e-12,6.82e-14,5.87e-14,9.7e-11,3.73e-13,7.32e-14,1e-13,3.48e-13,2.76e-14
06:21:51.64,2.92e-10,1.41e-12,5.01e-14,4.34e-14,9.7e-11,4.05e-13,7.02e-14,1.36e-13,3.84e-13,4.18e-14
06:21:59.14,2.93e-10,1.38e-12,5.76e-14,4.34e-14,9.69e-11,3.84e-13,6.22e-14,1.49e-13,3.82e-13,4.04e-14
06:22:06.64,2.91e-10,1.37e-12,4.75e-14,5.68e-14,9.71e-11,4.1e-13,6.08e-14,1.22e-13,3.62e-13,4.39e-14
06:22:14.14,2.91e-10,1.37e-12,4.75e-14,5.37e-14,9.71e-11,4.27e-13,6.49e-14,1.25e-13,3.74e-13,3.02e-14
06:22:21.64,2.92e-10,1.37e-12,6.29e-14,4.41e-14,9.74e-11,4.07e-13,7.03e-14,1.22e-13,4.02e-13,3.87e-14
06:22:29.15,2.92e-10,1.38e-12,4.18e-14,4.97e-14,9.72e-11,3.9e-13,7.18e-14,1.21e-13,3.58e-13,4.32e-14
06:22:36.67,2.9e-10,1.38e-12,3.92e-14,5.06e-14,9.73e-11,3.92e-13,5.5e-14,1.31e-13,3.75e-13,5.39e-14
06:22:44.17,2.92e-10,1.36e-12,6.18e-14,4.49e-14,9.72e-11,3.78e-13,9.08e-14,1.25e-13,3.68e-13,3.79e-14
06:22:51.67,2.92e-10,1.36e-12,7.39e-14,6.42e-14,9.69e-11,4.19e-13,5.81e-14,1.4e-13,3.37e-13,3.54e-14
06:22:59.17,2.91e-10,1.38e-12,4.38e-14,4.85e-14,9.73e-11,4.21e-13,6.24e-14,1.18e-13,3.65e-13,5.83e-14
06:23:06.67,2.92e-10,1.38e-12,5.17e-14,5.39e-14,9.7e-11,3.99e-13,5.41e-14,1.18e-13,3.58e-13,4.58e-14
06:23:14.17,2.92e-10,1.35e-12,7.08e-14,4.15e-14,9.69e-11,3.9e-13,6.18e-14,1.28e-13,3.27e-13,3.41e-14
06:23:21.67,2.91e-10,1.36e-12,5.5e-14,3.85e-14,9.68e-11,3.79e-13,6.45e-14,1.19e-13,3.75e-13,3.41e-14
06:23:29.17,2.91e-10,1.36e-12,4.87e-14,5.5e-14,9.72e-11,4.17e-13,6.38e-14,1.15e-13,3.75e-13,4.3e-14
06:23:36.67,2.92e-10,1.4e-12,4.79e-14,4.53e-14,9.68e-11,3.91e-13,6.43e-14,1.15e-13,3.74e-13,4.11e-14
06:23:44.17,2.92e-10,1.36e-12,5.36e-14,5.58e-14,9.71e-11,4.32e-13,6.43e-14,1.28e-13,3.49e-13,3.62e-14
06:23:51.67,2.92e-10,1.37e-12,4.09e-14,4.88e-14,9.73e-11,4.32e-13,7.44e-14,1.3e-13,3.41e-13,3.61e-14
06:23:59.17,2.92e-10,1.39e-12,5.34e-14,5.04e-14,9.73e-11,4.14e-13,6.04e-14,1.19e-13,3.51e-13,4.26e-14
06:24:06.67,2.93e-10,1.38e-12,5.08e-14,5.38e-14,9.69e-11,3.92e-13,7.92e-14,1.16e-13,3.65e-13,3.95e-14
06:24:14.17,2.92e-10,1.43e-12,6.17e-14,5.38e-14,9.73e-11,4.07e-13,6.46e-14,1.34e-13,3.59e-13,3.71e-14
06:24:21.67,2.93e-10,1.35e-12,6.17e-14,5.01e-14,9.72e-11,4.01e-13,5.47e-14,1.15e-13,3.2e-13,3.17e-14
06:24:29.17,2.92e-10,1.35e-12,5.22e-14,4.89e-14,9.69e-11,4.2e-13,6.11e-14,1.12e-13,3.18e-13,3.53e-14
06:24:36.67,2.92e-10,1.37e-12,4.89e-14,4.76e-14,9.68e-11,4.35e-13,5.39e-14,1.05e-13,3.58e-13,7.34e-14
06:24:44.17,2.91e-10,1.37e-12,5.68e-14,5.04e-14,9.7e-11,4.07e-13,7.77e-14,1.05e-13,3.72e-13,4.33e-14
06:24:51.67,2.92e-10,1.39e-12,3.91e-14,5.49e-14,9.7e-11,3.95e-13,6.43e-14,1.18e-13,3.22e-13,4.72e-14
06:24:59.17,2.92e-10,1.4e-12,4.5e-14,4.55e-14,9.7e-11,4.19e-13,4.96e-14,1.24e-13,3.34e-13,3.69e-14
06:25:06.67,2.91e-10,1.35e-12,5.11e-14,4.29e-14,9.73e-11,4.24e-13,6.81e-14,1.19e-13,3.6e-13,4.8e-14
06:25:14.17,2.92e-10,1.39e-12,4.87e-14,4.87e-14,9.69e-11,4.09e-13,8.42e-14,1.29e-13,3.24e-13,4.03e-14
06:25:21.67,2.92e-10,1.39e-12,5.71e-14,5.96e-14,9.68e-11,4.17e-13,5.68e-14,1.4e-13,3.55e-13,3.98e-14
06:25:29.17,2.91e-10,1.35e-12,4.52e-14,4.61e-14,9.69e-11,4.2e-13,5.35e-14,1.26e-13,3.42e-13,3.98e-14
06:25:36.67,2.91e-10,1.35e-12,4e-14,4.9e-14,9.71e-11,4.01e-13,4.92e-14,1.17e-13,3.42e-13,3.74e-14
06:25:44.17,2.92e-10,1.39e-12,5.39e-14,4.54e-14,9.69e-11,3.93e-13,5.24e-14,1.17e-13,3.56e-13,3.25e-14
06:25:51.67,2.91e-10,1.37e-12,5.22e-14,3.67e-14,9.7e-11,3.98e-13,5.24e-14,1.08e-13,3.18e-13,3.5e-14
06:25:59.17,2.91e-10,1.37e-12,5.1e-14,4.82e-14,9.69e-11,3.98e-13,5.36e-14,1.42e-13,3.46e-13,6.13e-14
06:26:06.67,2.92e-10,1.36e-12,4.41e-14,5.87e-14,9.69e-11,3.74e-13,5.34e-14,1.11e-13,3.26e-13,5.85e-14
06:26:14.17,2.91e-10,1.39e-12,5.25e-14,4.81e-14,9.68e-11,4.19e-13,7.13e-14,1.12e-13,3.52e-13,3.47e-14
06:26:21.67,2.91e-10,1.42e-12,5.24e-14,4.81e-14,9.71e-11,4.07e-13,5.41e-14,1.1e-13,3.58e-13,5.27e-14
06:26:29.17,2.92e-10,1.39e-12,5.24e-14,5.7e-14,9.7e-11,4.04e-13,4.82e-14,1.21e-13,3.32e-13,3.41e-14
06:26:36.67,2.92e-10,1.39e-12,5.26e-14,4.38e-14,9.7e-11,4.26e-13,5.76e-14,1.18e-13,3.17e-13,2.97e-14
06:26:44.17,2.92e-10,1.37e-12,4.68e-14,4.66e-14,9.7e-11,4.02e-13,5.53e-14,1e-13,3.49e-13,3.45e-14
06:26:51.67,2.91e-10,1.4e-12,4.01e-14,5.56e-14,9.7e-11,4.01e-13,5.87e-14,1e-13,3.18e-13,3.43e-14
06:26:59.17,2.92e-10,1.39e-12,6.94e-14,6.28e-14,9.71e-11,3.98e-13,7.27e-14,9.67e-14,3.32e-13,3.83e-14
06:27:06.67,2.92e-10,1.38e-12,4.41e-14,4.18e-14,9.71e-11,4.03e-13,4.83e-14,1.11e-13,3.05e-13,3.95e-14
06:27:14.17,2.92e-10,1.38e-12,7.79e-14,5.08e-14,9.74e-11,4.29e-13,7.68e-14,1.18e-13,3.59e-13,3.37e-14
06:27:21.67,2.92e-10,1.39e-12,4.39e-14,5.38e-14,9.7e-11,4.11e-13,7.29e-14,1.16e-13,3.4e-13,3.32e-14
06:27:29.17,2.92e-10,1.38e-12,4.06e-14,4.03e-14,9.68e-11,4.08e-13,5.61e-14,1.1e-13,3.23e-13,3.31e-14
06:27:36.67,2.91e-10,1.36e-12,4.5e-14,6.17e-14,9.72e-11,4.17e-13,6.86e-14,1.2e-13,3.35e-13,3.31e-14
06:27:44.17,2.92e-10,1.37e-12,6.52e-14,4.98e-14,9.68e-11,4.04e-13,4.76e-14,1.21e-13,3.35e-13,5.24e-14
06:27:51.67,2.92e-10,1.37e-12,5.22e-14,5.12e-14,9.69e-11,4.06e-13,7.28e-14,1.21e-13,3.05e-13,4.57e-14
06:27:59.17,2.91e-10,1.38e-12,5.11e-14,4.9e-14,9.72e-11,3.86e-13,7.28e-14,1.15e-13,3.48e-13,3.1e-14
06:28:06.67,2.93e-10,1.38e-12,5.22e-14,4.78e-14,9.69e-11,3.86e-13,5.93e-14,1.06e-13,3.5e-13,4.06e-14
06:28:14.17,2.93e-10,1.35e-12,5.02e-14,5.16e-14,9.69e-11,4.18e-13,6.01e-14,1.34e-13,3.36e-13,4.23e-14
06:28:21.67,2.91e-10,1.38e-12,4.28e-14,5.45e-14,9.7e-11,3.86e-13,7.6e-14,1.13e-13,3.43e-13,3.04e-14
06:28:29.17,2.92e-10,1.41e-12,4.37e-14,5.45e-14,9.73e-11,4.02e-13,7.21e-14,1.3e-13,3.35e-13,3.88e-14
06:28:36.67,2.92e-10,1.36e-12,4.37e-14,6.29e-14,9.71e-11,3.75e-13,5.66e-14,1.09e-13,3.36e-13,3.58e-14
06:28:44.17,2.91e-10,1.36e-12,4.55e-14,4.92e-14,9.69e-11,3.93e-13,5.76e-14,1.17e-13,3.28e-13,3.78e-14
06:28:51.67,2.91e-10,1.32e-12,5.12e-14,5.06e-14,9.7e-11,3.93e-13,8.72e-14,1.39e-13,3.48e-13,2.88e-14
06:28:59.17,2.92e-10,1.19e-12,5.31e-14,4.31e-14,9.7e-11,4.02e-13,5.64e-14,1.2e-13,3.28e-13,4.88e-14
06:29:06.67,2.93e-10,1.1e-12,6.53e-14,5.04e-14,9.68e-11,4.14e-13,5.71e-14,1.1e-13,3.1e-13,2.68e-14
06:29:14.17,2.92e-10,1.09e-12,5.06e-14,4.85e-14,9.69e-11,4.04e-13,4.71e-14,1.14e-13,3.23e-13,4.08e-14
06:29:21.67,2.92e-10,1.08e-12,4.88e-14,4.91e-14,9.69e-11,4.42e-13,7.05e-14,1.01e-13,3.27e-13,3.55e-14
06:29:29.17,2.92e-10,1.08e-12,4.89e-14,4.6e-14,9.68e-11,3.88e-13,7.19e-14,1.11e-13,3.09e-13,4.35e-14
06:29:36.67,2.92e-10,1.07e-12,6.38e-14,4.68e-14,9.68e-11,4.05e-13,6.15e-14,9.74e-14,3.13e-13,2.99e-14
06:29:44.17,2.92e-10,1.06e-12,4.55e-14,5.35e-14,9.68e-11,4.17e-13,6.49e-14,1.26e-13,3.15e-13,2.99e-14
06:29:51.67,2.93e-10,1.05e-12,5.83e-14,4.25e-14,9.68e-11,4.03e-13,5.65e-14,1.08e-13,3.15e-13,3.69e-14
06:29:59.17,2.92e-10,1.04e-12,4.39e-14,4.15e-14,9.69e-11,3.65e-13,6.21e-14,1.08e-13,2.99e-13,4.74e-14
06:30:06.67,2.92e-10,1.02e-12,6.83e-14,5.51e-14,9.7e-11,4.14e-13,6.21e-14,1.15e-13,2.92e-13,5.82e-14
06:30:14.17,2.92e-10,1.08e-12,5.61e-14,4.92e-14,9.69e-11,4.14e-13,5.11e-14,1.04e-13,3.04e-13,3.54e-14
06:30:21.67,2.92e-10,1.08e-12,4.72e-14,4.08e-14,9.69e-11,4.31e-13,6.64e-14,1.27e-13,2.96e-13,5.45e-14
06:30:29.17,2.91e-10,1.04e-12,6.19e-14,5.41e-14,9.69e-11,4.1e-13,6.45e-14,1.01e-13,2.75e-13,4.83e-14
06:30:36.67,2.92e-10,1.02e-12,7.19e-14,5.41e-14,9.7e-11,3.89e-13,6.31e-14,9.81e-14,2.74e-13,4.11e-14
06:30:44.17,2.92e-10,1.02e-12,7.19e-14,4.03e-14,9.7e-11,4.01e-13,5.55e-14,8.09e-14,2.68e-13,3.81e-14
06:30:51.67,2.91e-10,1.02e-12,4.5e-14,6.37e-14,9.68e-11,4.06e-13,7.8e-14,9.63e-14,2.79e-13,4.37e-14
06:30:59.17,2.91e-10,1.04e-12,4.75e-14,5.17e-14,9.7e-11,4.18e-13,5.76e-14,1.22e-13,2.71e-13,3.29e-14
06:31:06.68,2.92e-10,1.05e-12,5.84e-14,5.37e-14,9.7e-11,3.99e-13,4.87e-14,1.15e-13,2.65e-13,5.69e-14
06:31:14.20,2.92e-10,1.05e-12,4.49e-14,5.66e-14,9.68e-11,4.32e-13,5.56e-14,1.08e-13,2.43e-13,3.28e-14
06:31:21.71,2.91e-10,1.04e-12,4.74e-14,5.07e-14,9.68e-11,4.26e-13,8.4e-14,1.21e-13,2.57e-13,5.29e-14
06:31:29.21,2.92e-10,1.05e-12,4.33e-14,5.73e-14,9.7e-11,4.43e-13,7.14e-14,1.2e-13,3.01e-13,4.03e-14
06:31:36.71,2.92e-10,1.03e-12,6.59e-14,5.29e-14,9.68e-11,4.07e-13,6.82e-14,9.5e-14,2.82e-13,4.08e-14
06:31:44.21,2.91e-10,1.05e-12,4.91e-14,4.34e-14,9.71e-11,3.98e-13,5.03e-14,9.75e-14,2.75e-13,3.15e-14
06:31:51.71,2.92e-10,1.05e-12,5.52e-14,4.76e-14,9.72e-11,4.11e-13,5.48e-14,8.61e-14,2.43e-13,3.15e-14
06:31:59.21,2.92e-10,1.02e-12,5.49e-14,5.03e-14,9.68e-11,3.83e-13,5.52e-14,8.76e-14,2.43e-13,3.15e-14
06:32:06.71,2.92e-10,1.05e-12,5.11e-14,4.26e-14,9.72e-11,4.59e-13,5.72e-14,8.76e-14,2.69e-13,3.32e-14
06:32:14.21,2.91e-10,1.03e-12,5.73e-14,5.09e-14,9.72e-11,4e-13,5.72e-14,1.03e-13,2.71e-13,4.84e-14
06:32:21.71,2.92e-10,1.03e-12,5.66e-14,4.28e-14,9.7e-11,4e-13,5.4e-14,1.13e-13,2.7e-13,4.66e-14
06:32:29.21,2.92e-10,1.02e-12,5.28e-14,5.4e-14,9.71e-11,4.34e-13,5.97e-14,1.11e-13,2.28e-13,3.47e-14
06:32:36.71,2.91e-10,1.02e-12,5.17e-14,6.41e-14,9.71e-11,4.54e-13,5.4e-14,9.46e-14,2.7e-13,5.25e-14
06:32:44.23,2.92e-10,1.04e-12,5.86e-14,6.41e-14,9.73e-11,4.16e-13,6.29e-14,9.9e-14,2.59e-13,2.69e-14
06:32:51.76,2.92e-10,1.02e-12,5.86e-14,5.48e-14,9.71e-11,4.09e-13,5.54e-14,1.11e-13,2.43e-13,3.7e-14
06:32:59.26,2.91e-10,1.02e-12,5.41e-14,5.03e-14,9.72e-11,4.2e-13,5.86e-14,1.03e-13,2.38e-13,5.79e-14
06:33:06.78,2.91e-10,1.06e-12,3.91e-14,3.66e-14,9.71e-11,4.19e-13,5.91e-14,1.25e-13,2.73e-13,3.35e-14
06:33:14.29,2.92e-10,1.05e-12,5.04e-14,4.61e-14,9.68e-11,4.15e-13,5.45e-14,8.33e-14,2.52e-13,2.19e-14
06:33:21.79,2.92e-10,1.04e-12,5.59e-14,6.81e-14,9.7e-11,4.34e-13,6.47e-14,9.52e-14,2.26e-13,2.9e-14
06:33:29.29,2.9e-10,1.04e-12,5.64e-14,4.55e-14,9.69e-11,3.88e-13,8.1e-14,9.66e-14,2.47e-13,4.08e-14
06:33:36.79,2.91e-10,1.01e-12,5.03e-14,4.94e-14,9.68e-11,4.19e-13,5.37e-14,1.1e-13,2.44e-13,5.27e-14
06:33:44.29,2.92e-10,1e-12,5.53e-14,5.1e-14,9.71e-11,4.19e-13,5.21e-14,1.06e-13,2.51e-13,3.6e-14
06:33:51.79,2.9e-10,1.03e-12,5.29e-14,4.81e-14,9.71e-11,4.35e-13,6.74e-14,9.28e-14,2.51e-13,4.01e-14
